dt_iso,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1/1/2019 0:00,28800,Denpasar,-8.652497,115.219117,27.13,27,27.4,1010,94,0.5,0,,2,,,3,,,,,,,,40,500,Rain,light rain,10d
1/1/2019 1:00,28800,Denpasar,-8.652497,115.219117,27.77,27.4,28,1010,88,2.1,240,,2,,,3,,,,,,,,20,500,Rain,light rain,10d
1/1/2019 2:00,28800,Denpasar,-8.652497,115.219117,29.53,29,30.4,1010,83,3.1,240,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/1/2019 3:00,28800,Denpasar,-8.652497,115.219117,30.13,30,30.4,1010,79,4.1,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/1/2019 4:00,28800,Denpasar,-8.652497,115.219117,30.15,30,30.4,1009,79,4.1,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/1/2019 5:00,28800,Denpasar,-8.652497,115.219117,30,30,30,1008,79,5.1,250,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/1/2019 6:00,28800,Denpasar,-8.652497,115.219117,30,30,30,1008,74,4.6,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/1/2019 7:00,28800,Denpasar,-8.652497,115.219117,29.38,29,30,1007,79,5.7,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/1/2019 8:00,28800,Denpasar,-8.652497,115.219117,29.15,29,29.4,1007,83,5.7,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/1/2019 9:00,28800,Denpasar,-8.652497,115.219117,29.13,29,29.4,1007,79,5.7,270,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/1/2019 10:00,28800,Denpasar,-8.652497,115.219117,29.15,29,29.4,1008,79,5.1,270,,,,,,,,,,,,,1,800,Clear,sky is clear,01d
1/1/2019 11:00,28800,Denpasar,-8.652497,115.219117,28.74,28.3,29,1009,79,5.7,270,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/1/2019 12:00,28800,Denpasar,-8.652497,115.219117,28.1,28,28.3,1010,83,4.6,310,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/1/2019 13:00,28800,Denpasar,-8.652497,115.219117,28.11,28,28.3,1010,83,3.6,10,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
1/1/2019 14:00,28800,Denpasar,-8.652497,115.219117,28,28,28,1011,78,2.1,360,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
1/1/2019 15:00,28800,Denpasar,-8.652497,115.219117,28,28,28,1010,83,3.6,320,,,,,,,,,,,,,40,500,Rain,light rain,10n
1/1/2019 16:00,28800,Denpasar,-8.652497,115.219117,27.38,27,28,1009,88,5.1,300,,,,,,,,,,,,,40,500,Rain,light rain,10n
1/1/2019 17:00,28800,Denpasar,-8.652497,115.219117,27.19,27,27.5,1009,88,5.1,290,,0.4,0.4,,,,,,,,,,40,500,Rain,light rain,10n
1/1/2019 18:00,28800,Denpasar,-8.652497,115.219117,27.83,27.5,28,1008,78,5.7,270,,0.4,0.4,,,,,,,,,,40,500,Rain,light rain,10n
1/1/2019 19:00,28800,Denpasar,-8.652497,115.219117,27.81,27.5,28,1008,83,5.7,270,,0.4,0.4,,,,,,,,,,40,500,Rain,light rain,10n
1/1/2019 20:00,28800,Denpasar,-8.652497,115.219117,27.34,27,27.9,1008,88,6.2,290,,,,,,,,,,,,,20,500,Rain,light rain,10n
1/1/2019 21:00,28800,Denpasar,-8.652497,115.219117,27.97,27.9,28,1008,78,6.2,290,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/1/2019 22:00,28800,Denpasar,-8.652497,115.219117,27.96,27.9,28,1009,78,5.1,290,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
1/1/2019 23:00,28800,Denpasar,-8.652497,115.219117,25.85,25.6,26,1010,88,5.1,280,,0.9,,,1,,,,,,,,75,501,Rain,moderate rain,10d
1/2/2019 0:00,28800,Denpasar,-8.652497,115.219117,25.87,25.6,26,1010,94,5.1,250,,0.9,,,1,,,,,,,,75,501,Rain,moderate rain,10d
1/2/2019 1:00,28800,Denpasar,-8.652497,115.219117,26.47,25.6,27,1010,83,6.7,270,,0.9,,,1,,,,,,,,40,500,Rain,light rain,10d
1/2/2019 2:00,28800,Denpasar,-8.652497,115.219117,27.93,27.8,28,1010,83,4.6,260,,0.3,,,,,,,,,,,40,500,Rain,light rain,10d
1/2/2019 3:00,28800,Denpasar,-8.652497,115.219117,27.93,27.8,28,1010,78,6.2,270,,0.3,,,,,,,,,,,40,500,Rain,light rain,10d
1/2/2019 4:00,28800,Denpasar,-8.652497,115.219117,28.55,27.8,29,1009,74,6.2,280,,0.3,,,,,,,,,,,40,500,Rain,light rain,10d
1/2/2019 5:00,28800,Denpasar,-8.652497,115.219117,29.59,28.9,30,1008,70,5.1,290,,,0.3,,,,,,,,,,20,801,Clouds,few clouds,02d
1/2/2019 6:00,28800,Denpasar,-8.652497,115.219117,28.97,28.9,29,1007,74,4.6,270,,,0.3,,,,,,,,,,20,801,Clouds,few clouds,02d
1/2/2019 7:00,28800,Denpasar,-8.652497,115.219117,28.96,28.9,29,1007,79,5.1,250,,,0.3,,,,,,,,,,20,801,Clouds,few clouds,02d
1/2/2019 8:00,28800,Denpasar,-8.652497,115.219117,28.96,28.9,29,1007,74,6.7,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/2/2019 9:00,28800,Denpasar,-8.652497,115.219117,28.97,28.9,29,1007,74,7.7,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/2/2019 10:00,28800,Denpasar,-8.652497,115.219117,28.34,28,28.9,1008,83,8.2,290,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/2/2019 11:00,28800,Denpasar,-8.652497,115.219117,27.89,27.7,28,1009,78,8.8,280,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/2/2019 12:00,28800,Denpasar,-8.652497,115.219117,27.9,27.7,28,1010,83,6.2,300,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/2/2019 13:00,28800,Denpasar,-8.652497,115.219117,27.26,27,27.7,1010,83,5.1,310,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/2/2019 14:00,28800,Denpasar,-8.652497,115.219117,27.11,27,27.3,1010,83,7.2,310,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/2/2019 15:00,28800,Denpasar,-8.652497,115.219117,27.1,27,27.3,1010,83,6.7,300,,,,,,,,,,,,,40,500,Rain,light rain,10n
1/2/2019 16:00,28800,Denpasar,-8.652497,115.219117,27.11,27,27.3,1010,83,6.2,300,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
1/2/2019 17:00,28800,Denpasar,-8.652497,115.219117,26.47,25.6,27,1009,83,8.8,290,,,,,,,,,,,,,40,500,Rain,light rain,10n
1/2/2019 18:00,28800,Denpasar,-8.652497,115.219117,25.87,25.6,26,1008,88,7.2,270,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/2/2019 19:00,28800,Denpasar,-8.652497,115.219117,26.47,25.6,27,1008,78,4.6,300,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/2/2019 20:00,28800,Denpasar,-8.652497,115.219117,27.04,27,27.1,1008,83,5.1,300,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/2/2019 21:00,28800,Denpasar,-8.652497,115.219117,27.03,27,27.1,1009,83,4.1,320,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/2/2019 22:00,28800,Denpasar,-8.652497,115.219117,27.04,27,27.1,1009,78,5.1,300,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/2/2019 23:00,28800,Denpasar,-8.652497,115.219117,28.15,28,28.4,1010,74,5.7,300,,,,,0.3,,,,,,,,20,801,Clouds,few clouds,02d
1/3/2019 0:00,28800,Denpasar,-8.652497,115.219117,28.8,28.4,29,1010,70,6.2,300,,,,,0.3,,,,,,,,20,801,Clouds,few clouds,02d
1/3/2019 1:00,28800,Denpasar,-8.652497,115.219117,28.77,28.4,29,1011,70,6.7,300,,,,,0.3,,,,,,,,20,801,Clouds,few clouds,02d
1/3/2019 2:00,28800,Denpasar,-8.652497,115.219117,29.32,28.2,30,1011,66,6.2,300,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/3/2019 3:00,28800,Denpasar,-8.652497,115.219117,28.07,28,28.2,1011,78,8.8,260,,,,,,,,,,,,,75,500,Rain,light rain,10d
1/3/2019 4:00,28800,Denpasar,-8.652497,115.219117,28.08,28,28.2,1011,83,6.7,280,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/3/2019 5:00,28800,Denpasar,-8.652497,115.219117,29.23,29,29.6,1010,74,9.8,290,,0.3,0.3,,,,,,,,,,40,500,Rain,light rain,10d
1/3/2019 6:00,28800,Denpasar,-8.652497,115.219117,29.87,29.6,30,1009,66,8.2,280,,0.3,0.3,,,,,,,,,,40,500,Rain,light rain,10d
1/3/2019 7:00,28800,Denpasar,-8.652497,115.219117,29.23,29,29.6,1009,74,7.7,290,,0.3,0.3,,,,,,,,,,40,500,Rain,light rain,10d
1/3/2019 8:00,28800,Denpasar,-8.652497,115.219117,28.66,28.1,29,1009,70,6.7,300,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/3/2019 9:00,28800,Denpasar,-8.652497,115.219117,28.03,28,28.1,1009,78,2.1,340,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/3/2019 10:00,28800,Denpasar,-8.652497,115.219117,28.66,28.1,29,1010,70,1,0,,,,,,,,,,,,,40,500,Rain,light rain,10d
1/3/2019 11:00,28800,Denpasar,-8.652497,115.219117,27.04,27,27.1,1011,88,1.5,80,0.91,,,,,,,,,,,,100,500,Rain,light rain,10n
1/3/2019 12:00,28800,Denpasar,-8.652497,115.219117,27.03,27,27.1,1011,78,2.1,10,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
1/3/2019 13:00,28800,Denpasar,-8.652497,115.219117,27.04,27,27.1,1012,74,3.6,320,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/3/2019 14:00,28800,Denpasar,-8.652497,115.219117,26.96,26.9,27,1012,74,5.1,320,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/3/2019 15:00,28800,Denpasar,-8.652497,115.219117,26.97,26.9,27,1011,78,3.1,320,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/3/2019 16:00,28800,Denpasar,-8.652497,115.219117,26.96,26.9,27,1011,78,3.1,320,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/3/2019 17:00,28800,Denpasar,-8.652497,115.219117,26.85,26.6,27,1011,78,1.5,340,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/3/2019 18:00,28800,Denpasar,-8.652497,115.219117,26.87,26.6,27,1010,74,1.5,340,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/3/2019 19:00,28800,Denpasar,-8.652497,115.219117,26.22,26,26.6,1009,83,3.78,316,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/3/2019 20:00,28800,Denpasar,-8.652497,115.219117,26,26,26,1009,88,1.5,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/3/2019 21:00,28800,Denpasar,-8.652497,115.219117,26,26,26,1010,88,1.5,340,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/3/2019 22:00,28800,Denpasar,-8.652497,115.219117,25,25,25,1010,88,1.5,60,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/3/2019 23:00,28800,Denpasar,-8.652497,115.219117,26.68,26,27.8,1011,83,1,0,,,,,0.3,,,,,,,,20,801,Clouds,few clouds,02d
1/4/2019 0:00,28800,Denpasar,-8.652497,115.219117,28.29,27.8,29,1012,74,2.1,40,,,,,0.3,,,,,,,,20,801,Clouds,few clouds,02d
1/4/2019 1:00,28800,Denpasar,-8.652497,115.219117,28.55,27.8,29,1012,66,1.5,310,,,,,0.3,,,,,,,,20,801,Clouds,few clouds,02d
1/4/2019 2:00,28800,Denpasar,-8.652497,115.219117,30,30,30,1012,66,3.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/4/2019 3:00,28800,Denpasar,-8.652497,115.219117,30,30,30,1012,70,3.6,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/4/2019 4:00,28800,Denpasar,-8.652497,115.219117,30.62,30,31,1011,62,3.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/4/2019 5:00,28800,Denpasar,-8.652497,115.219117,30.7,30.2,31,1010,62,2.6,0,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/4/2019 6:00,28800,Denpasar,-8.652497,115.219117,30.07,30,30.2,1010,70,3.1,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/4/2019 7:00,28800,Denpasar,-8.652497,115.219117,30.7,30.2,31,1009,62,3.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/4/2019 8:00,28800,Denpasar,-8.652497,115.219117,29.92,29.8,30,1009,70,3.6,260,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/4/2019 9:00,28800,Denpasar,-8.652497,115.219117,29.93,29.8,30,1009,66,2.6,260,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/4/2019 10:00,28800,Denpasar,-8.652497,115.219117,29.29,29,29.8,1009,74,1.5,210,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/4/2019 11:00,28800,Denpasar,-8.652497,115.219117,28.7,28.2,29,1010,74,2.6,220,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
1/4/2019 12:00,28800,Denpasar,-8.652497,115.219117,28.07,28,28.2,1011,78,2.6,220,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
1/4/2019 13:00,28800,Denpasar,-8.652497,115.219117,28.08,28,28.2,1012,78,2.1,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/4/2019 14:00,28800,Denpasar,-8.652497,115.219117,28,28,28,1012,78,2.6,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/4/2019 15:00,28800,Denpasar,-8.652497,115.219117,28,28,28,1012,74,1,0,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/4/2019 16:00,28800,Denpasar,-8.652497,115.219117,27.38,27,28,1012,83,1.09,302,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/4/2019 17:00,28800,Denpasar,-8.652497,115.219117,26.85,26.6,27,1011,83,1,0,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/4/2019 18:00,28800,Denpasar,-8.652497,115.219117,26.87,26.6,27,1011,88,1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/4/2019 19:00,28800,Denpasar,-8.652497,115.219117,26.23,26,26.6,1011,94,1.5,350,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/4/2019 20:00,28800,Denpasar,-8.652497,115.219117,25.96,25.9,26,1011,94,1.5,30,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/4/2019 21:00,28800,Denpasar,-8.652497,115.219117,25.97,25.9,26,1011,94,1,180,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/4/2019 22:00,28800,Denpasar,-8.652497,115.219117,25.96,25.9,26,1012,94,1.5,140,,,,,,,,,,,,,99,804,Clouds,overcast clouds,04n
1/4/2019 23:00,28800,Denpasar,-8.652497,115.219117,27.3,27,27.8,1013,88,1.5,30,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/5/2019 0:00,28800,Denpasar,-8.652497,115.219117,27.93,27.8,28,1013,88,1.5,40,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/5/2019 1:00,28800,Denpasar,-8.652497,115.219117,28.55,27.8,29,1013,74,2.1,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/5/2019 2:00,28800,Denpasar,-8.652497,115.219117,29.57,29,30.5,1013,79,1.5,190,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/5/2019 3:00,28800,Denpasar,-8.652497,115.219117,30.83,30.5,31,1012,66,2.6,260,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/5/2019 4:00,28800,Denpasar,-8.652497,115.219117,30.19,30,30.5,1012,74,3.1,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/5/2019 5:00,28800,Denpasar,-8.652497,115.219117,30.45,30,31.2,1011,74,3.1,130,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/5/2019 6:00,28800,Denpasar,-8.652497,115.219117,31.07,31,31.2,1010,74,2.1,0,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/5/2019 7:00,28800,Denpasar,-8.652497,115.219117,31.08,31,31.2,1009,74,3.6,130,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/5/2019 8:00,28800,Denpasar,-8.652497,115.219117,30.85,30.6,31,1009,70,3.6,130,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/5/2019 9:00,28800,Denpasar,-8.652497,115.219117,30.87,30.6,31,1009,70,3.1,140,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/5/2019 10:00,28800,Denpasar,-8.652497,115.219117,30.23,30,30.6,1010,74,3.1,140,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/5/2019 11:00,28800,Denpasar,-8.652497,115.219117,28.81,28.5,29,1011,79,2.6,150,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
1/5/2019 12:00,28800,Denpasar,-8.652497,115.219117,28.17,28,28.5,1011,83,2.1,160,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
1/5/2019 13:00,28800,Denpasar,-8.652497,115.219117,28.19,28,28.5,1012,83,1.5,0,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/5/2019 14:00,28800,Denpasar,-8.652497,115.219117,28.04,28,28.1,1012,83,2.1,170,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/5/2019 15:00,28800,Denpasar,-8.652497,115.219117,28.03,28,28.1,1012,83,1.5,170,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
1/5/2019 16:00,28800,Denpasar,-8.652497,115.219117,28.04,28,28.1,1012,88,1.5,160,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/5/2019 17:00,28800,Denpasar,-8.652497,115.219117,27.81,27.5,28,1011,88,1,0,,,,,,,,,,,,,20,211,Thunderstorm,thunderstorm,11n
1/5/2019 18:00,28800,Denpasar,-8.652497,115.219117,27.83,27.5,28,1011,83,1,0,,,,,,,,,,,,,75,211,Thunderstorm,thunderstorm,11n
1/5/2019 19:00,28800,Denpasar,-8.652497,115.219117,27.19,27,27.5,1010,88,0.5,0,,,,,,,,,,,,,75,211,Thunderstorm,thunderstorm,11n
1/5/2019 20:00,28800,Denpasar,-8.652497,115.219117,26.77,26.4,27,1010,94,1,0,,1,,,,,,,,,,,75,201,Thunderstorm,thunderstorm with rain,11n
1/5/2019 20:00,28800,Denpasar,-8.652497,115.219117,26.77,26.4,27,1010,94,1,0,,1,,,,,,,,,,,75,500,Rain,light rain,10n
1/5/2019 21:00,28800,Denpasar,-8.652497,115.219117,26.13,26,26.4,1011,94,2.6,320,,1,,,,,,,,,,,40,500,Rain,light rain,10n
1/5/2019 22:00,28800,Denpasar,-8.652497,115.219117,26.15,26,26.4,1011,94,0.49,257,,1,,,,,,,,,,,40,500,Rain,light rain,10n
1/5/2019 23:00,28800,Denpasar,-8.652497,115.219117,27.23,27,27.6,1012,94,1,0,,,,,1,,,,,,,,20,211,Thunderstorm,thunderstorm,11d
1/6/2019 0:00,28800,Denpasar,-8.652497,115.219117,27.87,27.6,28,1012,88,0.5,0,,,,,1,,,,,,,,75,211,Thunderstorm,thunderstorm,11d
1/6/2019 1:00,28800,Denpasar,-8.652497,115.219117,27.23,27,27.6,1012,94,1.5,0,,,,,1,,,,,,,,75,500,Rain,light rain,10d
1/6/2019 2:00,28800,Denpasar,-8.652497,115.219117,27.81,27.5,28,1012,88,1,0,,4,,,,,,,,,,,75,211,Thunderstorm,thunderstorm,11d
1/6/2019 2:00,28800,Denpasar,-8.652497,115.219117,27.81,27.5,28,1012,88,1,0,,4,,,,,,,,,,,75,501,Rain,moderate rain,10d
1/6/2019 3:00,28800,Denpasar,-8.652497,115.219117,27.83,27.5,28,1012,88,1.5,250,,4,,,,,,,,,,,75,211,Thunderstorm,thunderstorm,11d
1/6/2019 3:00,28800,Denpasar,-8.652497,115.219117,27.83,27.5,28,1012,88,1.5,250,,4,,,,,,,,,,,75,501,Rain,moderate rain,10d
1/6/2019 4:00,28800,Denpasar,-8.652497,115.219117,27.19,27,27.5,1012,94,2.1,150,,4,,,,,,,,,,,75,211,Thunderstorm,thunderstorm,11d
1/6/2019 4:00,28800,Denpasar,-8.652497,115.219117,27.19,27,27.5,1012,94,2.1,150,,4,,,,,,,,,,,75,501,Rain,moderate rain,10d
1/6/2019 5:00,28800,Denpasar,-8.652497,115.219117,27.49,27,28.3,1011,88,2.1,150,,,4,,,,,,,,,,20,801,Clouds,few clouds,02d
1/6/2019 6:00,28800,Denpasar,-8.652497,115.219117,28.1,28,28.3,1010,88,2.1,130,,,4,,,,,,,,,,20,801,Clouds,few clouds,02d
1/6/2019 7:00,28800,Denpasar,-8.652497,115.219117,28.74,28.3,29,1010,79,2.6,140,,,4,,,,,,,,,,20,801,Clouds,few clouds,02d
1/6/2019 8:00,28800,Denpasar,-8.652497,115.219117,28.89,28.7,29,1010,79,3.6,80,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/6/2019 9:00,28800,Denpasar,-8.652497,115.219117,28.9,28.7,29,1011,79,1,0,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/6/2019 10:00,28800,Denpasar,-8.652497,115.219117,28.89,28.7,29,1011,79,1.5,0,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
1/6/2019 11:00,28800,Denpasar,-8.652497,115.219117,27.7,27.2,28,1012,83,2.1,330,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/6/2019 12:00,28800,Denpasar,-8.652497,115.219117,27.73,27.2,28,1012,88,3.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/6/2019 13:00,28800,Denpasar,-8.652497,115.219117,27.07,27,27.2,1012,88,1,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/6/2019 14:00,28800,Denpasar,-8.652497,115.219117,27.19,27,27.5,1013,88,2.1,0,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/6/2019 15:00,28800,Denpasar,-8.652497,115.219117,27.17,27,27.5,1013,94,2.6,330,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/6/2019 16:00,28800,Denpasar,-8.652497,115.219117,27.19,27,27.5,1012,94,2.6,320,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/6/2019 17:00,28800,Denpasar,-8.652497,115.219117,26.96,26.9,27,1011,88,1,0,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/6/2019 18:00,28800,Denpasar,-8.652497,115.219117,26.97,26.9,27,1010,88,1.5,340,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/6/2019 19:00,28800,Denpasar,-8.652497,115.219117,26.34,26,26.9,1009,94,1.5,350,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/6/2019 20:00,28800,Denpasar,-8.652497,115.219117,26.11,26,26.3,1009,88,0.5,0,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/6/2019 21:00,28800,Denpasar,-8.652497,115.219117,26.1,26,26.3,1010,88,2.1,320,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/6/2019 22:00,28800,Denpasar,-8.652497,115.219117,26.11,26,26.3,1010,94,1,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/6/2019 23:00,28800,Denpasar,-8.652497,115.219117,27.3,27,27.8,1011,88,2.1,330,,,,,4,,,,,,,,20,801,Clouds,few clouds,02d
1/7/2019 0:00,28800,Denpasar,-8.652497,115.219117,27.93,27.8,28,1011,83,2.6,300,,,,,4,,,,,,,,20,801,Clouds,few clouds,02d
1/7/2019 1:00,28800,Denpasar,-8.652497,115.219117,28.55,27.8,29,1012,79,1.5,270,,,,,4,,,,,,,,20,801,Clouds,few clouds,02d
1/7/2019 2:00,28800,Denpasar,-8.652497,115.219117,29.28,28.1,30,1012,74,3.1,260,,7,,,,,,,,,,,20,501,Rain,moderate rain,10d
1/7/2019 3:00,28800,Denpasar,-8.652497,115.219117,28.7,28.1,29,1011,83,1.5,320,,7,,,,,,,,,,,20,501,Rain,moderate rain,10d
1/7/2019 4:00,28800,Denpasar,-8.652497,115.219117,29.28,28.1,30,1011,74,1,160,,7,,,,,,,,,,,40,501,Rain,moderate rain,10d
1/7/2019 5:00,28800,Denpasar,-8.652497,115.219117,30.64,30,31.7,1011,79,3.1,250,,,7,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/7/2019 6:00,28800,Denpasar,-8.652497,115.219117,31.23,31,31.7,1010,70,3.1,170,,,7,,,,,,,,,,20,801,Clouds,few clouds,02d
1/7/2019 7:00,28800,Denpasar,-8.652497,115.219117,31.26,31,31.7,1009,66,3.1,160,,,7,,,,,,,,,,20,801,Clouds,few clouds,02d
1/7/2019 8:00,28800,Denpasar,-8.652497,115.219117,30.92,30.8,31,1009,66,3.1,170,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/7/2019 9:00,28800,Denpasar,-8.652497,115.219117,30.93,30.8,31,1009,70,2.1,200,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/7/2019 10:00,28800,Denpasar,-8.652497,115.219117,30.3,30,30.8,1009,74,2.1,220,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
1/7/2019 11:00,28800,Denpasar,-8.652497,115.219117,28.77,28.4,29,1010,79,1.5,220,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
1/7/2019 12:00,28800,Denpasar,-8.652497,115.219117,28.8,28.4,29,1011,79,1.5,220,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/7/2019 13:00,28800,Denpasar,-8.652497,115.219117,28.15,28,28.4,1011,83,1,250,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/7/2019 14:00,28800,Denpasar,-8.652497,115.219117,27.74,27.3,28,1012,83,1,0,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/7/2019 15:00,28800,Denpasar,-8.652497,115.219117,27.77,27.3,28,1011,83,0.75,40,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/7/2019 16:00,28800,Denpasar,-8.652497,115.219117,27.74,27.3,28,1011,88,0.8,350,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/7/2019 17:00,28800,Denpasar,-8.652497,115.219117,27.19,27,27.5,1010,88,3.1,320,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
1/7/2019 18:00,28800,Denpasar,-8.652497,115.219117,27.83,27.5,28,1010,83,3.1,300,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
1/7/2019 19:00,28800,Denpasar,-8.652497,115.219117,26.57,26,27.5,1010,88,2.1,340,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
1/7/2019 20:00,28800,Denpasar,-8.652497,115.219117,26.11,26,26.3,1010,88,1,0,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
